Version1,Version2,Hungarian
2010-03-02_16-18-14,2010-03-03_04-20-33,0.81118373275236
2010-03-03_04-20-33,2010-03-04_12-50-59,0.7797669792554706
2010-03-04_12-50-59,2010-03-05_23-38-54,0.8192513720464034
2010-03-05_23-38-54,2010-03-06_20-50-29,0.8150724637681159
2010-03-06_20-50-29,2010-03-08_23-28-30,0.7854750402576489
2010-03-08_23-28-30,2010-03-09_14-09-24,0.8249798711755233
2010-03-09_14-09-24,2010-03-10_19-21-54,0.7523225566703827
2010-03-10_19-21-54,2010-03-11_21-17-55,0.7761365043973739
2010-03-11_21-17-55,2010-03-12_22-16-25,0.8049003820529824
2010-03-12_22-16-25,2010-03-13_16-19-04,0.7844084493700861
2010-03-13_16-19-04,2010-03-14_23-59-54,0.8182286634460543
2010-03-14_23-59-54,2010-03-15_23-55-26,0.736688102893891
2010-03-15_23-55-26,2010-03-16_18-37-19,0.7897575026795285
2010-03-16_18-37-19,2010-03-17_11-23-04,0.7590675241157558
2010-03-17_11-23-04,2010-03-18_22-45-35,0.6916211878009633
2010-03-18_22-45-35,2010-03-19_23-42-23,0.7632637752318604
2010-03-19_23-42-23,2010-03-20_18-06-23,0.7666470434327577
2010-03-20_18-06-23,2010-03-21_19-12-03,0.7871153846153848
2010-03-21_19-12-03,2010-03-22_18-22-33,0.7702564102564099
2010-03-22_18-22-33,2010-03-23_16-25-17,0.7816346153846151
2010-03-23_16-25-17,2010-03-24_16-43-16,0.7845192307692308
2010-03-24_16-43-16,2010-03-25_20-32-38,0.7823129251700681
2010-03-25_20-32-38,2010-03-26_19-08-53,0.6907706659444497
2010-03-26_19-08-53,2010-03-27_23-24-57,0.7842546265597685
2010-03-27_23-24-57,2010-03-28_20-26-40,0.746066670685394
2010-03-28_20-26-40,2010-03-29_14-18-27,0.8332706884670799
2010-03-29_14-18-27,2010-03-30_16-20-34,0.7758253461128859
2010-03-30_16-20-34,2010-03-31_16-03-56,0.7299717826033617
2010-03-31_16-03-56,2010-04-01_15-09-44,0.8154827628511837
2010-04-01_15-09-44,2010-04-02_12-12-43,0.7788510727934758
2010-04-02_12-12-43,2010-04-03_17-34-52,0.8036210053753909
2010-04-03_17-34-52,2010-04-04_23-45-09,0.7888534467481831
2010-04-04_23-45-09,2010-04-05_22-10-38,0.7690710481177213
2010-04-05_22-10-38,2010-04-06_23-33-28,0.7868052999631944
2010-04-06_23-33-28,2010-04-07_19-16-12,0.7888718365381722
2010-04-07_19-16-12,2010-04-09_14-58-40,0.7837143363459153
2010-04-09_14-58-40,2010-04-14_14-04-26,0.75070771408351
2010-04-14_14-04-26,2010-04-15_16-55-04,0.8184412931138084
2010-04-15_16-55-04,2010-04-16_22-13-55,0.8471950024497795
2010-04-16_22-13-55,2010-04-18_22-09-30,0.7928947046594106
2010-04-18_22-09-30,2010-04-19_22-36-07,0.8295587485376607
2010-04-19_22-36-07,2010-04-20_21-02-57,0.8037915829258778
2010-04-20_21-02-57,2010-04-21_18-05-10,0.7759263788675554
2010-04-21_18-05-10,2010-04-22_00-45-28,0.7896233337409808
2010-04-22_00-45-28,2010-04-26_14-25-33,0.7996820349761529
2010-04-26_14-25-33,2010-04-27_08-54-24,0.7658457569667338
2010-04-27_08-54-24,2010-04-29_22-20-57,0.6941898772087451
2010-04-29_22-20-57,2010-04-30_09-32-10,0.8104444444444445
2010-04-30_09-32-10,2010-05-02_20-30-28,0.766412698412698
2010-05-02_20-30-28,2010-05-04_17-34-37,0.7511599511599509
2010-05-04_17-34-37,2010-05-05_00-40-15,0.7946275946275946
2010-05-05_00-40-15,2010-05-06_20-08-14,0.8015250544662306
2010-05-06_20-08-14,2010-05-08_23-26-16,0.7985042735042736
2010-05-08_23-26-16,2010-05-09_00-13-40,0.7701707097933512
