Version1,Version2,Hungarian
2010-03-03_04-20-33,2010-03-04_12-50-59,0.641346724298669
2010-03-04_12-50-59,2010-03-05_23-38-54,0.6343978083108516
2010-03-05_23-38-54,2010-03-06_20-50-29,0.6417592069765982
2010-03-06_20-50-29,2010-03-08_23-28-30,0.6345224823485691
2010-03-08_23-28-30,2010-03-09_14-09-24,0.5972583508815392
2010-03-09_14-09-24,2010-03-10_19-21-54,0.6144435498300234
2010-03-10_19-21-54,2010-03-11_21-17-55,0.6284442655215601
2010-03-11_21-17-55,2010-03-12_22-16-25,0.6394256575415996
2010-03-12_22-16-25,2010-03-13_16-19-04,0.6472758990874932
2010-03-13_16-19-04,2010-03-14_23-59-54,0.6097831315222618
2010-03-14_23-59-54,2010-03-15_23-55-26,0.5666889380715747
2010-03-15_23-55-26,2010-03-16_18-37-19,0.6085319120821038
2010-03-16_18-37-19,2010-03-17_11-23-04,0.6220525187566989
2010-03-17_11-23-04,2010-03-18_22-45-35,0.5951098309109698
2010-03-18_22-45-35,2010-03-19_23-42-23,0.5795167004048583
2010-03-19_23-42-23,2010-03-20_18-06-23,0.5737601214574898
2010-03-20_18-06-23,2010-03-21_19-12-03,0.5959640688259108
2010-03-21_19-12-03,2010-03-22_18-22-33,0.5517399267399267
2010-03-22_18-22-33,2010-03-23_16-25-17,0.6051905270655269
2010-03-23_16-25-17,2010-03-24_16-43-16,0.6463097713097713
2010-03-24_16-43-16,2010-03-25_20-32-38,0.606895356895357
2010-03-25_20-32-38,2010-03-26_19-08-53,0.5395927836119223
2010-03-26_19-08-53,2010-03-27_23-24-57,0.629662669598772
2010-03-27_23-24-57,2010-03-28_20-26-40,0.6372750966874056
2010-03-28_20-26-40,2010-03-29_14-18-27,0.6245007987220449
2010-03-29_14-18-27,2010-03-30_16-20-34,0.6076078274760384
2010-03-30_16-20-34,2010-03-31_16-03-56,0.584072301967039
2010-03-31_16-03-56,2010-04-01_15-09-44,0.5785486443381183
2010-04-01_15-09-44,2010-04-02_12-12-43,0.6163676236044664
2010-04-02_12-12-43,2010-04-03_17-34-52,0.6005204398556205
2010-04-03_17-34-52,2010-04-04_23-45-09,0.6227854648907286
2010-04-04_23-45-09,2010-04-05_22-10-38,0.6444889865942499
2010-04-05_22-10-38,2010-04-06_23-33-28,0.6008017586964959
2010-04-06_23-33-28,2010-04-07_19-16-12,0.6116631906105595
2010-04-07_19-16-12,2010-04-09_14-58-40,0.6416267942583739
2010-04-09_14-58-40,2010-04-14_14-04-26,0.5467555732484075
2010-04-14_14-04-26,2010-04-15_16-55-04,0.6395826349312772
2010-04-15_16-55-04,2010-04-16_22-13-55,0.6014917867918202
2010-04-16_22-13-55,2010-04-18_22-09-30,0.5737385992803948
2010-04-18_22-09-30,2010-04-19_22-36-07,0.6255458734982191
2010-04-19_22-36-07,2010-04-20_21-02-57,0.6259886096073738
2010-04-20_21-02-57,2010-04-21_18-05-10,0.6500502050037652
2010-04-21_18-05-10,2010-04-22_00-45-28,0.6478007419183892
2010-04-22_00-45-28,2010-04-26_14-25-33,0.6332942849970719
2010-04-26_14-25-33,2010-04-27_08-54-24,0.6315371098652834
2010-04-27_08-54-24,2010-04-29_22-20-57,0.6041269841269842
2010-04-29_22-20-57,2010-04-30_09-32-10,0.6048206937095828
2010-04-30_09-32-10,2010-05-02_20-30-28,0.5603762492651383
2010-05-02_20-30-28,2010-05-04_17-34-37,0.5786666666666668
2010-05-04_17-34-37,2010-05-05_00-40-15,0.5888690476190478
2010-05-05_00-40-15,2010-05-06_20-08-14,0.6365873015873017
2010-05-06_20-08-14,2010-05-08_23-26-16,0.567765567765568
2010-05-08_23-26-16,2010-05-09_00-13-40,0.5853067353067355
